"","Genus","p.value","CorCoef","CorTest","Plant"
"1742","p__Chloroflexi,g__midas_g_1668",0,-0.36924158901966,"Spearman","Aalborg East"
"1432","p__Bacteroidota,g__Paludibacter",0,-0.369342602301481,"Spearman","Aalborg East"
"76","p__Actinobacteriota,g__midas_g_724",0,-0.369980754332113,"Spearman","Total"
"760","p__Proteobacteria,g__Sphingosinicella",0,-0.370116726518598,"Spearman","Total"
"1392","p__Chloroflexi,g__midas_g_1951",0,-0.370718040219572,"Spearman","Damhusåen"
"692","p__Proteobacteria,g__midas_g_6090",0,-0.371236428702782,"Spearman","Total"
"5001","p__Proteobacteria,g__Thiothrix",0,-0.371419331424862,"Spearman","Mariagerfjord"
"474","p__Acidobacteriota,g__midas_g_1096",0,-0.371512562455324,"Spearman","Aalborg West"
"1961","p__Chloroflexi,g__midas_g_731",0,-0.371585884274393,"Spearman","Aalborg East"
"2751","p__Patescibacteria,g__midas_g_48456",0,-0.371707715599965,"Spearman","Aalborg West"
"479","p__WPS-2,g__midas_g_547",0,-0.371920408779125,"Spearman","Aalborg East"
"84","p__Actinobacteriota,g__Propionibacterium",0,-0.372132188368164,"Spearman","Total"
"833","p__Bacteroidota,g__midas_g_207",0,-0.372638950928093,"Spearman","Damhusåen"
"4611","p__Actinobacteriota,g__midas_g_399",0,-0.372786481405747,"Spearman","Aalborg East"
"4041","p__Proteobacteria,g__midas_g_2835",0,-0.372787548769824,"Spearman","Aalborg East"
"233","p__Chloroflexi,g__Ca_Brevefilum",0,-0.372881225515372,"Spearman","Total"
"1802","p__Chloroflexi,g__midas_g_2138",0,-0.37295021950938,"Spearman","Aalborg East"
"81","p__Actinobacteriota,g__Nakamurella",0,-0.372965533070371,"Spearman","Total"
"3823","p__Proteobacteria,g__Zoogloea",0,-0.373031261080529,"Spearman","Damhusåen"
"3953","p__Proteobacteria,g__Defluviicoccus",0,-0.37388827712218,"Spearman","Mariagerfjord"
"460","p__Patescibacteria,g__Ca_Saccharimonas",0,-0.374384678060967,"Spearman","Total"
"3722","p__Proteobacteria,g__Legionella",0,-0.374646807756971,"Spearman","Aalborg East"
"696","p__Proteobacteria,g__midas_g_694",0,-0.377568461324004,"Spearman","Total"
"162","p__Bacteroidota,g__midas_g_3487",0,-0.377749512816635,"Spearman","Total"
"3441","p__Proteobacteria,g__midas_g_436",0,-0.378113222545549,"Spearman","Aalborg West"
"2382","p__Firmicutes,g__Clostridium_sensu_stricto_1",0,-0.378143876427951,"Spearman","Aalborg East"
"1902","p__Chloroflexi,g__midas_g_4871",0,-0.378322289497142,"Spearman","Aalborg East"
"32","p__Actinobacteriota,g__Conexibacter",0,-0.378443861352426,"Spearman","Total"
"1191","p__Bdellovibrionota,g__OM27_clade",0,-0.378744294391673,"Spearman","Damhusåen"
"2001","p__Fermentibacterota,g__Ca_Fermentibacter",0,-0.379237511461953,"Spearman","Aalborg West"
"152","p__Bacteroidota,g__midas_g_2661",0,-0.379242951109203,"Spearman","Total"
"610","p__Proteobacteria,g__Dokdonella",0,-0.379254730153367,"Spearman","Total"
"4081","p__Proteobacteria,g__midas_g_41102",0,-0.381500928222502,"Spearman","Aalborg East"
"3372","p__Proteobacteria,g__midas_g_59",0,-0.382138756823003,"Spearman","Damhusåen"
"2492","p__Firmicutes,g__Gallicola",0,-0.382222451664081,"Spearman","Aalborg East"
"3572","p__Proteobacteria,g__Chitinivorax",0,-0.382324371297291,"Spearman","Aalborg East"
"2803","p__Proteobacteria,g__Ahniella",0,-0.383838891720226,"Spearman","Damhusåen"
"53","p__Actinobacteriota,g__midas_g_120",0,-0.383869563881884,"Spearman","Total"
"2773","p__Myxococcota,g__midas_g_17004",0,-0.384094545888674,"Spearman","Mariagerfjord"
"1633","p__Cloacimonadota,g__Ca_Cloacimonas",0,-0.3846301393359,"Spearman","Damhusåen"
"3516","p__Patescibacteria,g__midas_g_8983",0,-0.384680771161419,"Spearman","Mariagerfjord"
"3232","p__Proteobacteria,g__midas_g_268",0,-0.385134539547114,"Spearman","Damhusåen"
"1031","p__Bacteroidota,g__midas_g_3337",0,-0.385493878671027,"Spearman","Aalborg West"
"1211","p__Acidobacteriota,g__midas_g_973",0,-0.386262982936928,"Spearman","Aalborg East"
"1811","p__Chloroflexi,g__midas_g_789",0,-0.386982915128287,"Spearman","Aalborg West"
"538","p__Patescibacteria,g__midas_g_7404",0,-0.387040300467457,"Spearman","Total"
"1493","p__Bacteroidota,g__Proteiniphilum",0,-0.38774219661408,"Spearman","Mariagerfjord"
"1571","p__Chloroflexi,g__midas_g_1676",0,-0.387928548376438,"Spearman","Aalborg West"
"2811","p__Myxococcota,g__midas_g_1853",0,-0.388132209808628,"Spearman","Aalborg East"
"183","p__Chloroflexi,g__midas_g_8804",0,-0.389650591142949,"Spearman","Aalborg West"
"155","p__Bacteroidota,g__midas_g_300",0,-0.389681425606439,"Spearman","Total"
"4631","p__Proteobacteria,g__Ottowia",0,-0.389706162643144,"Spearman","Mariagerfjord"
"302","p__Patescibacteria,g__midas_g_15553",0,-0.390429002440501,"Spearman","Aalborg East"
"2512","p__Actinobacteriota,g__Marmoricola",0,-0.390905329184038,"Spearman","Damhusåen"
"3812","p__Actinobacteriota,g__Micropruina",0,-0.391969689053343,"Spearman","Mariagerfjord"
"2342","p__Patescibacteria,g__midas_g_12243",0,-0.392051107299608,"Spearman","Damhusåen"
"397","p__Proteobacteria,g__Diaphorobacter",0,-0.393149333567837,"Spearman","Mariagerfjord"
"1381","p__Bacteroidota,g__midas_g_8841",0,-0.394102544232069,"Spearman","Aalborg East"
"3041","p__Patescibacteria,g__midas_g_12254",0,-0.394185399363039,"Spearman","Mariagerfjord"
"3181","p__Proteobacteria,g__Hyphomicrobium",0,-0.394430018219406,"Spearman","Aalborg West"
"5212","p__Actinobacteriota,g__midas_g_5116",0,-0.39471406697366,"Spearman","Mariagerfjord"
"558","p__Planctomycetota,g__midas_g_4089",0,-0.394985304289922,"Spearman","Total"
"1071","p__Bacteroidota,g__midas_g_611",0,-0.395395699223251,"Spearman","Damhusåen"
"545","p__Patescibacteria,g__midas_g_8390",0,-0.396136327893554,"Spearman","Total"
"197","p__Bacteroidota,g__midas_g_867",0,-0.396508386123991,"Spearman","Total"
"6310","p__Actinobacteriota,g__Propionicicella",0,-0.397146712601277,"Spearman","Mariagerfjord"
"1152","p__Bacteroidota,g__midas_g_3970",0,-0.397670670247379,"Spearman","Aalborg East"
"579","p__Proteobacteria,g__Aquimonas",0,-0.397809362272916,"Spearman","Total"
"56","p__Actinobacteriota,g__midas_g_1504",0,-0.398918466241255,"Spearman","Total"
"911","p__Bacteroidota,g__midas_g_19",0,-0.400691254965773,"Spearman","Aalborg West"
"1112","p__Acidobacteriota,g__midas_g_502",0,-0.40107520326216,"Spearman","Aalborg East"
"3193","p__Patescibacteria,g__midas_g_2020",0,-0.402496166468007,"Spearman","Mariagerfjord"
"4132","p__Proteobacteria,g__midas_g_11331",0,-0.403191538726668,"Spearman","Mariagerfjord"
"173","p__Chloroflexi,g__midas_g_467",0,-0.403612743871533,"Spearman","Aalborg West"
"773","p__Bacteroidota,g__midas_g_17",0,-0.404530580895906,"Spearman","Damhusåen"
"3514","p__Proteobacteria,g__Novosphingobium",0,-0.407133157065588,"Spearman","Damhusåen"
"1681","p__Chloroflexi,g__midas_g_119",0,-0.407437728156091,"Spearman","Aalborg East"
"351","p__Proteobacteria,g__midas_g_694",0,-0.407726019999512,"Spearman","Aalborg West"
"1632","p__Chloroflexi,g__Ca_Sarcinithrix",0,-0.411264426118069,"Spearman","Aalborg East"
"1981","p__Chloroflexi,g__midas_g_859",0,-0.411832076020585,"Spearman","Aalborg East"
"3442","p__Proteobacteria,g__Aquimonas",0,-0.411869544200118,"Spearman","Aalborg East"
"2613","p__Firmicutes,g__Romboutsia",0,-0.412334904533213,"Spearman","Aalborg East"
"4613","p__Actinobacteriota,g__midas_g_343",0,-0.412492508904752,"Spearman","Mariagerfjord"
"1803","p__Fibrobacterota,g__midas_g_1477",0,-0.413495476354932,"Spearman","Damhusåen"
"3051","p__Proteobacteria,g__Ideonella",0,-0.41523095598364,"Spearman","Damhusåen"
"3291","p__Proteobacteria,g__midas_g_33",0,-0.415239013495002,"Spearman","Damhusåen"
"682","p__Proteobacteria,g__midas_g_4927",0,-0.415505290597576,"Spearman","Total"
"5511","p__Bacteroidota,g__Crocinitomix",0,-0.415730956562217,"Spearman","Damhusåen"
"174","p__Bacteroidota,g__midas_g_434",0,-0.416026261627281,"Spearman","Total"
"2183","p__Latescibacterota,g__midas_g_962",0,-0.416369934446364,"Spearman","Damhusåen"
"914","p__Bacteroidota,g__midas_g_3337",0,-0.416676473521848,"Spearman","Damhusåen"
"2661","p__Patescibacteria,g__midas_g_11441",0,-0.416742792045065,"Spearman","Aalborg West"
"2163","p__Hydrogenedentes,g__midas_g_1166",0,-0.418115545050966,"Spearman","Damhusåen"
"46","p__Actinobacteriota,g__Lysinimonas",0,-0.418199376237849,"Spearman","Total"
"3501","p__Proteobacteria,g__Nitrotoga",0,-0.418229961712296,"Spearman","Damhusåen"
"292","p__Chloroflexi,g__midas_g_8346",0,-0.418409434073822,"Spearman","Total"
"2452","p__Firmicutes,g__midas_g_3711",0,-0.418448878157227,"Spearman","Mariagerfjord"
"2142","p__Gemmatimonadota,g__Gemmatimonas",0,-0.42099852261602,"Spearman","Damhusåen"
"13","p__Acidobacteriota,g__midas_g_55",0,-0.421461710608685,"Spearman","Aalborg West"
"270","p__Planctomycetota,g__midas_g_1221",0,-0.421633454511287,"Spearman","Damhusåen"
"2691","p__Patescibacteria,g__midas_g_1772",0,-0.421716481430014,"Spearman","Aalborg West"
"143","p__Bacteroidota,g__midas_g_1955",0,-0.423034748953259,"Spearman","Total"
"2692","p__Firmicutes,g__Turicibacter",0,-0.42319448825939,"Spearman","Aalborg East"
"383","p__Proteobacteria,g__Roseomonas",0,-0.424132988625422,"Spearman","Aalborg West"
"1782","p__Elusimicrobiota,g__midas_g_945",0,-0.424427799451367,"Spearman","Damhusåen"
"3451","p__Proteobacteria,g__Arenimonas",0,-0.424570630241603,"Spearman","Aalborg East"
"3931","p__WPS-2,g__midas_g_547",0,-0.425165867492057,"Spearman","Damhusåen"
"2511","p__Firmicutes,g__Intestinibacter",0,-0.4252541097199,"Spearman","Aalborg East"
"3513","p__Actinobacteriota,g__midas_g_366",0,-0.425285118660203,"Spearman","Damhusåen"
"2243","p__Myxococcota,g__Phaselicystis",0,-0.426670149843778,"Spearman","Damhusåen"
"3271","p__Proteobacteria,g__midas_g_2835",0,-0.427397798139122,"Spearman","Damhusåen"
"194","p__Bacteroidota,g__midas_g_788",0,-0.427826865287666,"Spearman","Total"
"1081","p__Bacteroidota,g__midas_g_410",0,-0.428838341452068,"Spearman","Aalborg West"
"2693","p__Planctomycetota,g__Blastopirellula",0,-0.428885214736408,"Spearman","Damhusåen"
"2291","p__Firmicutes,g__Acetobacterium",0,-0.428975858817649,"Spearman","Aalborg East"
"3204","p__Patescibacteria,g__midas_g_22487",0,-0.429036159138931,"Spearman","Mariagerfjord"
"249","p__Chloroflexi,g__midas_g_16660",0,-0.429084280684921,"Spearman","Total"
"701","p__Proteobacteria,g__midas_g_75",0,-0.429628100342996,"Spearman","Total"
"3723","p__Proteobacteria,g__Sphingorhabdus",0,-0.429671627845266,"Spearman","Damhusåen"
"3252","p__Proteobacteria,g__midas_g_273",0,-0.431112310876656,"Spearman","Damhusåen"
"1042","p__Bacteroidota,g__midas_g_558",0,-0.434103506597908,"Spearman","Damhusåen"
"1731","p__Chloroflexi,g__midas_g_16660",0,-0.434105061550366,"Spearman","Aalborg East"
"2802","p__Myxococcota,g__Haliangium",0,-0.434522406292193,"Spearman","Aalborg East"
"3492","p__Patescibacteria,g__midas_g_8390",0,-0.434623355059776,"Spearman","Mariagerfjord"
"188","p__Chloroflexi,g__midas_g_3996",0,-0.435405288612526,"Spearman","Aalborg East"
"4531","p__Proteobacteria,g__midas_g_6757",0,-0.43563186415624,"Spearman","Mariagerfjord"
"44","p__Actinobacteriota,g__Longivirga",0,-0.435908028346092,"Spearman","Total"
"1482","p__Chloroflexi,g__midas_g_461",0,-0.437374608706617,"Spearman","Damhusåen"
"3462","p__Proteobacteria,g__Azospira",0,-0.437503001704191,"Spearman","Aalborg East"
"685","p__Proteobacteria,g__midas_g_5281",0,-0.437704695746412,"Spearman","Total"
"1083","p__Bacteroidota,g__midas_g_250",0,-0.438335548876596,"Spearman","Mariagerfjord"
"633","p__Proteobacteria,g__midas_g_1057",0,-0.438938069123711,"Spearman","Total"
"710","p__Acidobacteriota,g__midas_g_1291",0,-0.439128189742506,"Spearman","Aalborg East"
"3091","p__Proteobacteria,g__Defluviicoccus",0,-0.439358691579446,"Spearman","Aalborg West"
"187","p__Bacteroidota,g__midas_g_6210",0,-0.439848037950152,"Spearman","Total"
"2910","p__Actinobacteriota,g__midas_g_120",0,-0.43989177525587,"Spearman","Damhusåen"
"759","p__Proteobacteria,g__Sphingorhabdus",0,-0.441742829017158,"Spearman","Total"
"3011","p__Proteobacteria,g__Ellin6067",0,-0.443353282136662,"Spearman","Damhusåen"
"1322","p__Bacteroidota,g__midas_g_6210",0,-0.444358244200334,"Spearman","Mariagerfjord"
"3381","p__Proteobacteria,g__midas_g_273",0,-0.44580154900358,"Spearman","Aalborg West"
"426","p__Firmicutes,g__XBB1006",0,-0.446099155207685,"Spearman","Total"
"350","p__Proteobacteria,g__midas_g_5991",0,-0.446350264209074,"Spearman","Aalborg West"
"2952","p__Proteobacteria,g__Dechloromonas",0,-0.446437697485747,"Spearman","Damhusåen"
"190","p__Bacteroidota,g__midas_g_6625",0,-0.446542618726655,"Spearman","Total"
"70","p__Bacteroidota,g__Lentimicrobium",0,-0.446761890942937,"Spearman","Aalborg West"
"666","p__Proteobacteria,g__midas_g_2835",0,-0.448048596446653,"Spearman","Total"
"2561","p__Myxococcota,g__P3OB-42",0,-0.449381415200055,"Spearman","Aalborg West"
"3631","p__Proteobacteria,g__Nitrosomonas",0,-0.451036088870214,"Spearman","Aalborg West"
"3214","p__Patescibacteria,g__midas_g_25706",0,-0.452121993118007,"Spearman","Mariagerfjord"
"743","p__Proteobacteria,g__Rhizorhapis",0,-0.452146595932477,"Spearman","Total"
"442","p__Myxococcota,g__Haliangium",0,-0.452942704689068,"Spearman","Total"
"573","p__Proteobacteria,g__alphaI_cluster",0,-0.453293672510728,"Spearman","Total"
"469","p__Patescibacteria,g__midas_g_11235",0,-0.455242945167032,"Spearman","Total"
"3092","p__Proteobacteria,g__Leptothrix",0,-0.455719950573902,"Spearman","Damhusåen"
"1892","p__Chloroflexi,g__midas_g_550",0,-0.457531835588008,"Spearman","Mariagerfjord"
"523","p__Patescibacteria,g__midas_g_5034",0,-0.457644405013866,"Spearman","Total"
"265","p__Chloroflexi,g__midas_g_29983",0,-0.458019261694266,"Spearman","Total"
"1082","p__Bacteroidota,g__midas_g_627",0,-0.458090470416381,"Spearman","Damhusåen"
"749","p__Proteobacteria,g__Roseomonas",0,-0.462088981215646,"Spearman","Total"
"566","p__Proteobacteria,g__AAP99",0,-0.462225866070374,"Spearman","Total"
"1181","p__Bacteroidota,g__midas_g_56",0,-0.462375337590786,"Spearman","Aalborg West"
"127","p__Bacteroidota,g__midas_g_1227",0,-0.463666188815325,"Spearman","Total"
"3012","p__Patescibacteria,g__midas_g_11423",0,-0.46487752679656,"Spearman","Mariagerfjord"
"3411","p__Proteobacteria,g__midas_g_2943",0,-0.465044456971533,"Spearman","Aalborg West"
"2312","p__Actinobacteriota,g__IMCC26207",0,-0.465488877348277,"Spearman","Damhusåen"
"3281","p__Proteobacteria,g__midas_g_1341",0,-0.467434040200918,"Spearman","Aalborg West"
"131","p__Bacteroidota,g__Runella",0,-0.469309637603606,"Spearman","Aalborg West"
"2383","p__Patescibacteria,g__midas_g_15615",0,-0.469360835590264,"Spearman","Damhusåen"
"2722","p__Planctomycetota,g__midas_g_3353",0,-0.46948786217734,"Spearman","Damhusåen"
"4441","p__Proteobacteria,g__midas_g_4927",0,-0.470236301077555,"Spearman","Mariagerfjord"
"342","p__Proteobacteria,g__midas_g_41102",0,-0.471040958283009,"Spearman","Aalborg West"
"4100","p__Proteobacteria,g__Acidibacter",0,-0.472488364374283,"Pearson","Aalborg East"
"6710","p__Bacteroidota,g__midas_g_11003",0,-0.472785759637021,"Spearman","Damhusåen"
"278","p__Chloroflexi,g__midas_g_4871",0,-0.473617098254126,"Spearman","Total"
"1371","p__Bacteroidota,g__midas_g_843",0,-0.473832315250263,"Spearman","Aalborg East"
"3701","p__Proteobacteria,g__Pedomicrobium",0,-0.475085215182553,"Spearman","Aalborg West"
"2882","p__Proteobacteria,g__Ca_Accumulibacter",0,-0.475546263029384,"Spearman","Damhusåen"
"151","p__Bacteroidota,g__midas_g_250",0,-0.475652554469452,"Spearman","Total"
"4410","p__Actinobacteriota,g__midas_g_724",0,-0.476036539826704,"Spearman","Aalborg West"
"2532","p__Firmicutes,g__midas_g_2532",0,-0.47614806858244,"Spearman","Aalborg East"
"592","p__Bacteroidota,g__Haliscomenobacter",0,-0.47660340851998,"Spearman","Damhusåen"
"922","p__Bacteroidota,g__midas_g_171",0,-0.476618707595563,"Spearman","Aalborg East"
"10","p__Acidobacteriota,g__midas_g_201",0,-0.476809276847667,"Spearman","Total"
"2732","p__Planctomycetota,g__midas_g_562",0,-0.47696921953578,"Spearman","Damhusåen"
"117","p__Bacteroidota,g__midas_g_1061",0,-0.47704167776053,"Spearman","Total"
"3724","p__Proteobacteria,g__Aquimonas",0,-0.47742423934883,"Spearman","Mariagerfjord"
"3101","p__Proteobacteria,g__Defluviimonas",0,-0.478146586904727,"Spearman","Aalborg West"
"2173","p__Latescibacterota,g__midas_g_753",0,-0.48007136140986,"Spearman","Damhusåen"
"509","p__Actinobacteriota,g__midas_g_52",0,-0.480803543556726,"Spearman","Aalborg East"
"1812","p__Chloroflexi,g__midas_g_2621",0,-0.48173234100516,"Spearman","Aalborg East"
"4772","p__Proteobacteria,g__Pythium_ultimum",0,-0.482888923834462,"Spearman","Mariagerfjord"
"871","p__Bacteroidota,g__midas_g_17",0,-0.484134070920998,"Spearman","Aalborg West"
"1824","p__Chloroflexi,g__midas_g_29983",0,-0.484697052530659,"Spearman","Mariagerfjord"
"3921","p__Proteobacteria,g__Sterolibacterium",0,-0.485026647772246,"Spearman","Aalborg West"
"626","p__Proteobacteria,g__Lysobacter",0,-0.485284386284978,"Spearman","Total"
"1771","p__Chloroflexi,g__midas_g_635",0,-0.487867231135961,"Spearman","Aalborg West"
"3751","p__Proteobacteria,g__Prosthecomicrobium",0,-0.489007918979422,"Spearman","Aalborg West"
"390","p__Proteobacteria,g__Sphingorhabdus",0,-0.491014267162585,"Spearman","Aalborg West"
"3581","p__Proteobacteria,g__Comamonas",0,-0.496778072553303,"Spearman","Aalborg East"
"732","p__Bacteroidota,g__midas_g_1061",0,-0.499616766788371,"Spearman","Aalborg West"
"4221","p__Proteobacteria,g__midas_g_746",0,-0.500312225556241,"Spearman","Aalborg East"
"2213","p__Myxococcota,g__Nannocystis",0,-0.501452773558063,"Spearman","Damhusåen"
"1013","p__Bacteroidota,g__midas_g_225",0,-0.501885146658885,"Spearman","Aalborg East"
"1514","p__Acidobacteriota,g__Stenotrophobacter",0,-0.50235360332825,"Spearman","Damhusåen"
"3822","p__Proteobacteria,g__midas_g_1057",0,-0.503406905190217,"Spearman","Aalborg East"
"2922","p__Patescibacteria,g__midas_g_10787",0,-0.504036666960725,"Spearman","Mariagerfjord"
"1622","p__Chloroflexi,g__OLB13",0,-0.506587019797449,"Spearman","Damhusåen"
"862","p__Bacteroidota,g__midas_g_283",0,-0.507297692299511,"Spearman","Damhusåen"
"339","p__Proteobacteria,g__midas_g_2759",0,-0.50805244645286,"Spearman","Aalborg West"
"622","p__Acidobacteriota,g__midas_g_1291",0,-0.512013360449777,"Spearman","Damhusåen"
"2901","p__Proteobacteria,g__Afipia",0,-0.512975889634914,"Spearman","Aalborg West"
"118","p__Bacteroidota,g__midas_g_1063",0,-0.513485712491039,"Spearman","Total"
"92","p__Actinobacteriota,g__Tetrasphaera",0,-0.513952971805745,"Spearman","Total"
"2153","p__Gemmatimonadota,g__midas_g_764",0,-0.515126785348082,"Spearman","Damhusåen"
"29","p__Actinobacteriota,g__IMCC26207",0,-0.515603275074521,"Spearman","Aalborg East"
"539","p__Acidobacteriota,g__Luteitalea",0,-0.515650502063424,"Spearman","Aalborg East"
"3","p__Acidobacteriota,g__Geothrix",0,-0.515900630032625,"Spearman","Total"
"1422","p__Chloroflexi,g__midas_g_2621",0,-0.516057818651458,"Spearman","Damhusåen"
"799","p__Verrucomicrobiota,g__Opitutus",0,-0.517315174122264,"Spearman","Total"
"1433","p__Chloroflexi,g__midas_g_2842",0,-0.518231735216722,"Spearman","Damhusåen"
"794","p__Bacteroidota,g__Macellibacteroides",0,-0.519679567427459,"Spearman","Aalborg East"
"1033","p__Bacteroidota,g__midas_g_543",0,-0.520958733783691,"Spearman","Damhusåen"
"2892","p__Proteobacteria,g__Ca_Competibacter",0,-0.521731918152047,"Spearman","Damhusåen"
"304","p__Proteobacteria,g__Ca_Methylophosphatis",0,-0.522845319237034,"Spearman","Aalborg West"
"2891","p__Proteobacteria,g__Acidibacter",0,-0.523508090434618,"Spearman","Aalborg West"
"1510","p__Acidobacteriota,g__Subgroup_10",0,-0.524004041670906,"Spearman","Aalborg West"
"761","p__Proteobacteria,g__Stella",0,-0.526444056436416,"Spearman","Total"
"3431","p__Proteobacteria,g__midas_g_4351",0,-0.526519867033164,"Spearman","Aalborg West"
"717","p__Bacteroidota,g__Cloacibacterium",0,-0.530462532688463,"Spearman","Aalborg East"
"2710","p__Actinobacteriota,g__Gordonia",0,-0.532198314230856,"Spearman","Aalborg East"
"3810","p__Actinobacteriota,g__midas_g_120",0,-0.532271778435817,"Spearman","Aalborg East"
"723","p__Bacteroidota,g__midas_g_1328",0,-0.535532823611589,"Spearman","Damhusåen"
"646","p__Bacteroidota,g__midas_g_1061",0,-0.537212073945436,"Spearman","Damhusåen"
"3612","p__Planctomycetota,g__SH-PL14",0,-0.539075538753832,"Spearman","Mariagerfjord"
"1023","p__Bacteroidota,g__midas_g_535",0,-0.539417348357182,"Spearman","Damhusåen"
"673","p__Proteobacteria,g__midas_g_3907",0,-0.540231830029253,"Spearman","Total"
"882","p__Bacteroidota,g__midas_g_31",0,-0.541260102687163,"Spearman","Damhusåen"
"4561","p__Proteobacteria,g__midas_g_75",0,-0.541399235503723,"Spearman","Mariagerfjord"
"1701","p__Chloroflexi,g__midas_g_4042",0,-0.546122443518275,"Spearman","Aalborg West"
"222","p__Myxococcota,g__P3OB-42",0,-0.546189688137973,"Spearman","Damhusåen"
"2231","p__Myxococcota,g__Pajaroellobacter",0,-0.548015520212432,"Spearman","Damhusåen"
"872","p__Bacteroidota,g__midas_g_300",0,-0.549448145732461,"Spearman","Damhusåen"
"1443","p__Chloroflexi,g__midas_g_3181",0,-0.55103064096381,"Spearman","Damhusåen"
"4021","p__Proteobacteria,g__midas_g_273",0,-0.552966382601128,"Spearman","Aalborg East"
"1512","p__Acidobacteriota,g__Subgroup_10",0,-0.556323434395678,"Spearman","Aalborg East"
"695","p__Proteobacteria,g__midas_g_6757",0,-0.556808131099352,"Spearman","Total"
"1741","p__Chloroflexi,g__midas_g_4871",0,-0.55776028627167,"Spearman","Aalborg West"
"851","p__Bacteroidota,g__midas_g_142",0,-0.558982129771978,"Spearman","Aalborg West"
"3461","p__Proteobacteria,g__midas_g_5535",0,-0.564807302474555,"Spearman","Aalborg West"
"742","p__Proteobacteria,g__Rhizobacter",0,-0.565180492423996,"Spearman","Total"
"1531","p__Chloroflexi,g__midas_g_6140",0,-0.567014935356094,"Spearman","Damhusåen"
"2971","p__Proteobacteria,g__Bauldia",0,-0.567742432063856,"Spearman","Aalborg West"
"1115","p__Bacteroidota,g__midas_g_729",0,-0.569801419430969,"Spearman","Damhusåen"
"3821","p__Proteobacteria,g__Rhodovastum",0,-0.571268194489099,"Spearman","Aalborg West"
"314","p__Proteobacteria,g__Dokdonella",0,-0.57278760873118,"Spearman","Aalborg West"
"565","p__Actinobacteriota,g__Tetrasphaera",0,-0.578815670575874,"Spearman","Aalborg West"
"2782","p__Latescibacterota,g__midas_g_753",0,-0.584943546456651,"Spearman","Aalborg East"
"1122","p__Bacteroidota,g__midas_g_843",0,-0.585400761426341,"Spearman","Damhusåen"
"7110","p__Bacteroidota,g__midas_g_1226",0,-0.586942863294622,"Spearman","Damhusåen"
"1063","p__Bacteroidota,g__midas_g_6",0,-0.59211266839026,"Spearman","Damhusåen"
"243","p__Chloroflexi,g__midas_g_1348",0,-0.597653533026703,"Spearman","Total"
"7910","p__Bacteroidota,g__midas_g_179",0,-0.600959815864908,"Spearman","Damhusåen"
"993","p__Bacteroidota,g__midas_g_428",0,-0.602141047030466,"Spearman","Damhusåen"
"7411","p__Bacteroidota,g__midas_g_1363",0,-0.602352153828131,"Spearman","Damhusåen"
"981","p__Bacteroidota,g__midas_g_424",0,-0.603528550486873,"Spearman","Damhusåen"
"121","p__Bacteroidota,g__midas_g_627",0,-0.605876573486758,"Spearman","Aalborg West"
"901","p__Bacteroidota,g__midas_g_321",0,-0.606575901283696,"Spearman","Damhusåen"
"594","p__Proteobacteria,g__Ca_Paracaedibacter",0,-0.607621562574569,"Spearman","Total"
"7610","p__Bacteroidota,g__midas_g_142",0,-0.608450078426322,"Spearman","Damhusåen"
"1014","p__Bacteroidota,g__midas_g_4865",0,-0.608505218963568,"Spearman","Damhusåen"
"1851","p__Chloroflexi,g__midas_g_9049",0,-0.609483491568848,"Spearman","Aalborg West"
"4810","p__Actinobacteriota,g__midas_g_497",0,-0.613225396720266,"Spearman","Aalborg East"
"284","p__Chloroflexi,g__midas_g_635",0,-0.613382622662953,"Spearman","Total"
"1262","p__Chloroflexi,g__Ca_Villigracilis",0,-0.615671220108271,"Spearman","Damhusåen"
"5311","p__Bacteroidota,g__Ca_Epiflobacter",0,-0.619791831418412,"Spearman","Damhusåen"
"1822","p__Chloroflexi,g__midas_g_2842",0,-0.620607237458028,"Spearman","Aalborg East"
"748","p__Bacteroidota,g__midas_g_1063",0,-0.62487601448417,"Spearman","Aalborg West"
"359","p__Proteobacteria,g__midas_g_877",0,-0.625408034901278,"Spearman","Aalborg West"
"3891","p__Proteobacteria,g__Sphingopyxis",0,-0.626404446021456,"Spearman","Aalborg West"
"2902","p__Proteobacteria,g__Ca_Contendobacter",0,-0.631317295669539,"Spearman","Damhusåen"
"480","p__Patescibacteria,g__midas_g_12444",0,-0.635418656048833,"Spearman","Total"
"281","p__Patescibacteria,g__midas_g_903",0,-0.636810404688287,"Spearman","Aalborg West"
"6611","p__Bacteroidota,g__midas_g_108",0,-0.637607593826994,"Spearman","Damhusåen"
"1092","p__Bacteroidota,g__midas_g_65",0,-0.638830119262765,"Spearman","Damhusåen"
"1502","p__Chloroflexi,g__midas_g_4871",0,-0.642288403139011,"Spearman","Damhusåen"
"1761","p__Chloroflexi,g__midas_g_5900",0,-0.649055891576984,"Spearman","Aalborg West"
"334","p__Proteobacteria,g__midas_g_2171",0,-0.649434617975603,"Spearman","Aalborg West"
"534","p__Actinobacteriota,g__Quadrisphaera",0,-0.650476115571807,"Spearman","Aalborg West"
"1711","p__Chloroflexi,g__midas_g_4258",0,-0.651041995973081,"Spearman","Aalborg West"
"1153","p__Bacteroidota,g__Phaeodactylibacter",0,-0.65469697063533,"Spearman","Damhusåen"
"150","p__Chloroflexi,g__midas_g_1348",0,-0.655318403097014,"Spearman","Aalborg West"
"1431","p__Chloroflexi,g__Ca_Villigracilis",0,-0.659966818775308,"Spearman","Aalborg West"
